"MSOA11CD","MSOA11NM","Year","Rent","budget_proportion","average_owned","average_rented","average_social","Houseprice","Occupation"
"E02000641","Lambeth 024",2003,102.537431620068,8.80547435381377,0.240408754690303,0.119633708451746,0.625938924446246,203881.617142857,510.254066502577
"E02000642","Lambeth 025",2003,112.453627023353,9.65703463703371,0.418625965602381,0.195743523447443,0.374647915905977,203881.617142857,559.599743967059
"E02000643","Lambeth 026",2003,97.7486917904489,8.3942379390668,0.451666593878112,0.25496400897016,0.278980169653748,203881.617142857,486.423998469081
"E02000644","Lambeth 027",2003,100.680334954435,8.6459948661436,0.515150435736756,0.238710000668289,0.2341218159537,203881.617142857,501.012649874953
"E02000645","Lambeth 028",2003,105.352276251625,9.04720112443333,0.490523983068817,0.271299084330916,0.229156761639307,203881.617142857,524.2614967369
"E02000646","Lambeth 029",2003,106.531941429165,9.14850570465149,0.518839857909865,0.31663465790173,0.14960214962174,203881.617142857,530.131830569541
"E02000647","Lambeth 030",2003,99.0801950601479,8.50858172267937,0.584901709872855,0.186723684632024,0.215140064408842,203881.617142857,493.049919824736
"E02000648","Lambeth 031",2003,90.99773661601,7.81449489583814,0.332885952584424,0.121282743880766,0.526164085807003,203881.617142857,452.829414753568
"E02000649","Lambeth 032",2003,130.592439109692,11.2147179348436,0.451298865468541,0.358768563111822,0.176829038134859,203881.617142857,649.863391908567
"E02000650","Lambeth 033",2003,86.7112304758385,7.44638815385732,0.394442306692477,0.172501676302717,0.421285465398519,203881.617142857,431.498597757732
"E02000651","Lambeth 034",2003,100.341619210389,8.6169074124176,0.540700052872972,0.266560410403922,0.178928950521479,203881.617142857,499.327108477462
"E02000652","Lambeth 035",2003,85.9987594280171,7.38520419946814,0.67297244887071,0.163343208938297,0.154439540341532,203881.617142857,427.953148611285
"E02000653","Lewisham 001",2003,78.9410660238868,12.4806785435961,0.223374028380024,0.110506641711648,0.646874175674496,154760.614457831,445.557127063813
"E02000654","Lewisham 002",2003,74.4599778893379,11.7722130597894,0.16114873489214,0.0963451503976048,0.722769125126139,154760.614457831,420.265085089802
"E02000655","Lewisham 003",2003,75.8366420791272,11.9898653424434,0.344318214897264,0.210772339645114,0.435031649392947,154760.614457831,428.035217572539
"E02000657","Lewisham 005",2003,83.8748826503797,13.2607209525708,0.314963659518127,0.22067393895791,0.448585096902561,154760.614457831,473.404447505301
"E02000658","Lewisham 006",2003,76.816013918843,12.1447052213785,0.395357017936265,0.201592473569383,0.391606935392434,154760.614457831,433.562962828715
"E02000659","Lewisham 007",2003,71.1153306631386,11.2434202656904,0.431688430936573,0.174342587289937,0.380698833379693,154760.614457831,401.387313554561
"E02000660","Lewisham 008",2003,74.6355256719285,11.7999673777117,0.404156514630683,0.235032861569397,0.348343615162056,154760.614457831,421.255907352701
"E02000661","Lewisham 009",2003,58.5960019573373,9.26409917175635,0.511468820932294,0.236363493380962,0.245990821469279,154760.614457831,330.726041647788
"E02000662","Lewisham 010",2003,74.8387915254545,11.8321039563586,0.356988923013647,0.152214018164941,0.480356294945831,154760.614457831,422.403175236059
"E02000663","Lewisham 011",2003,66.4679341029777,10.5086612175363,0.55503158832495,0.179019084952937,0.255453626490557,154760.614457831,375.156597857803
"E02000664","Lewisham 012",2003,91.7283360820632,14.502361491201,0.305657626095905,0.158812436789973,0.520471215342303,154760.614457831,517.730706635011
"E02000665","Lewisham 013",2003,73.1387498414194,11.5633252985846,0.555371745857105,0.164010567177431,0.270882050367407,154760.614457831,412.80784384798
"E02000666","Lewisham 014",2003,67.641332439241,10.6941769215434,0.554242401624254,0.18177078512011,0.250938283641012,154760.614457831,381.779462457183
"E02000667","Lewisham 015",2003,60.3699584971999,9.54456385812929,0.703865431492525,0.158168710185665,0.131446693944267,154760.614457831,340.738561357087
"E02000668","Lewisham 016",2003,61.5063994055494,9.72423654783696,0.689979840235593,0.117489687076151,0.186305914619801,154760.614457831,347.152831795857
"E02000669","Lewisham 017",2003,69.4614857639959,10.9819453757906,0.54265476210327,0.250731753262122,0.200256607957053,154760.614457831,392.052724867245
"E02000670","Lewisham 018",2003,60.4161552820922,9.55186762600359,0.514917675327101,0.192934900737074,0.27780594702052,154760.614457831,340.99930405785
"E02000671","Lewisham 019",2003,77.6383166899251,12.2747122895409,0.567538371898577,0.21589027780834,0.207847758062162,154760.614457831,438.204182902296
"E02000672","Lewisham 020",2003,77.3980934084854,12.2367326965946,0.465862195258353,0.227209520010401,0.291013479080305,154760.614457831,436.848320858329
"E02000673","Lewisham 021",2003,73.9795313264585,11.6962538738967,0.578542795730423,0.175574004791847,0.234847714569578,154760.614457831,417.553361001867
"E02000674","Lewisham 022",2003,74.0534461822861,11.7079399024956,0.756725641278172,0.113359540872601,0.121387335774912,154760.614457831,417.970549323088
"E02000675","Lewisham 023",2003,75.7996846512134,11.984022328144,0.703402969640676,0.0971004383865105,0.189101484450796,154760.614457831,427.826623411929
"E02000676","Lewisham 024",2003,71.2631603747939,11.2667923228882,0.580490311240076,0.161639208755872,0.249528203535634,154760.614457831,402.221690197002
"E02000677","Lewisham 025",2003,66.51413088787,10.5159649854106,0.713488086113983,0.136425212978929,0.138851476864015,154760.614457831,375.417340558566
"E02000678","Lewisham 026",2003,56.2399659278323,8.89160701016728,0.570285570678744,0.0761313144738512,0.344881331724984,154760.614457831,317.428163908875
"E02000679","Lewisham 027",2003,73.0371169146565,11.5472570092611,0.517463773190429,0.126371284544516,0.343321478927227,154760.614457831,412.234209906302
"E02000680","Lewisham 028",2003,63.2618772314551,10.0017797270602,0.456839380515816,0.138329927024497,0.389623864117552,154760.614457831,357.061054424851
"E02000681","Lewisham 029",2003,74.7833553835837,11.8233394349095,0.516850187624799,0.0876469789817017,0.387668704226389,154760.614457831,422.090283995143
"E02000682","Lewisham 030",2003,75.4116316581184,11.9226706779999,0.557331209993337,0.0626302217018661,0.364456338290318,154760.614457831,425.63638472552
"E02000683","Lewisham 031",2003,59.5384163691393,9.41309603639198,0.525490398133288,0.119005915889274,0.342538881855689,154760.614457831,336.045192743353
"E02000685","Lewisham 033",2003,70.9490222375265,11.217126701343,0.454512014722861,0.109118741409993,0.422414440156781,154760.614457831,400.448639831814
"E02000686","Lewisham 034",2003,61.7281439730322,9.75929463363358,0.37595850134879,0.0728171668985064,0.53712935259684,154760.614457831,348.404396759519
"E02000687","Lewisham 035",2003,73.2311434112039,11.5779328343331,0.50480895818977,0.146832993459131,0.338020950771309,154760.614457831,413.329329249506
"E02000689","Merton 001",2003,128.195780523103,5.58271947439319,0.78048845878467,0.192698372220631,0.0126659654488697,221558.451612903,304.816483301868
"E02000690","Merton 002",2003,87.8027772630989,3.82366933242527,0.736114448988855,0.156573358548773,0.0812292283708288,221558.451612903,208.77234555042
"E02000691","Merton 003",2003,113.851762455369,4.95806062305639,0.611239095247438,0.280356470172803,0.0967174165002965,221558.451612903,270.710110018879
"E02000692","Merton 004",2003,118.943578392833,5.1798009945266,0.583367766355429,0.308126472897406,0.0860724742302376,221558.451612903,282.817134301152
"E02000693","Merton 005",2003,142.400084129138,6.20129398626892,0.605343268227304,0.289942418243124,0.0932648788664013,221558.451612903,338.590651650283
"E02000694","Merton 006",2003,135.523027847746,5.90180927724056,0.633128885590128,0.221554878540078,0.131282855066474,221558.451612903,322.238786537335
"E02000695","Merton 007",2003,128.645971566354,5.60232456821221,0.771553408164403,0.18469775922788,0.0335285510780395,221558.451612903,305.886921424386
"E02000696","Merton 008",2003,125.308348314663,5.45697645886436,0.551300130209383,0.237573446149915,0.201982147959932,221558.451612903,297.950914653994
"E02000697","Merton 009",2003,127.55930353092,5.55500192795942,0.621938644954156,0.314463831704241,0.0513261972541952,221558.451612903,303.303105266584
"E02000698","Merton 010",2003,121.334248070789,5.28391080308273,0.762348827787025,0.162494944589198,0.0609753466532858,221558.451612903,288.501529848317
"E02000699","Merton 011",2003,119.362721777929,5.19805401290982,0.711176893715164,0.22618047761275,0.0539232485119695,221558.451612903,283.813749104876
"E02000700","Merton 012",2003,128.692543053587,5.6043526813659,0.46318092606742,0.151564357466996,0.370151613432625,221558.451612903,305.997656402578
"E02000701","Merton 013",2003,130.648545517369,5.68953343382091,0.697618412231026,0.15517687188936,0.134806027799491,221558.451612903,310.648525486622
"E02000702","Merton 014",2003,118.57100649497,5.16357608929707,0.638706202829325,0.0960819512666727,0.25137934983737,221558.451612903,281.93125447562
"E02000703","Merton 015",2003,121.473962532487,5.28999514254381,0.811594912160839,0.126453139453693,0.0499007014041737,221558.451612903,288.833734782892
"E02000704","Merton 016",2003,120.185484719044,5.23388401195836,0.620629638176833,0.208105570421923,0.156232455256006,221558.451612903,285.770067052926
"E02000705","Merton 017",2003,126.1155874267,5.492130420195,0.844927516243531,0.106039344233558,0.0396450854020849,221558.451612903,299.870320942647
"E02000706","Merton 018",2003,133.582549213042,5.81730456250344,0.456424631084443,0.111663102584017,0.412835933343226,221558.451612903,317.624829112688
"E02000707","Merton 019",2003,116.211384475169,5.06081835617673,0.621595006703582,0.069007819950051,0.296544439469914,221558.451612903,276.32068224725
"E02000708","Merton 020",2003,128.630447737277,5.60164853049431,0.843511514560127,0.104657304236477,0.04059444701904,221558.451612903,305.850009764989
"E02000709","Merton 021",2003,119.549007726861,5.20616646552458,0.889352449088484,0.0545912392574848,0.045762510783943,221558.451612903,284.256689017642
"E02000710","Merton 022",2003,129.297972387615,5.63071815236388,0.640428389457228,0.122712935955603,0.216362068214173,221558.451612903,307.437211119068
"E02000711","Merton 023",2003,126.64339761534,5.5151157026035,0.598171492080541,0.140165228427068,0.244036273594563,221558.451612903,301.125317362151
"E02000712","Merton 024",2003,135.197027437116,5.88761248516473,0.589835076800438,0.0643987067746549,0.331820048142421,221558.451612903,321.463641689994
"E02000713","Merton 025",2003,116.27347979148,5.06352250704832,0.922720109313648,0.049413247867696,0.0219105517677893,221558.451612903,276.468328884838
"E02000714","Newham 001",2003,70.5336738272118,10.1139637124006,0.46872840227118,0.206769228552714,0.308526322011584,147305.71875,680.461140838485
"E02000715","Newham 002",2003,64.0119324380487,9.1787982492597,0.45000784399883,0.249522982613308,0.278547784603246,147305.71875,617.54379448283
"E02000716","Newham 003",2003,63.7777741700868,9.14522182970544,0.460946605582567,0.255824645682735,0.259085578481013,147305.71875,615.284794015274
"E02000717","Newham 004",2003,70.2561529170346,10.0741694373734,0.429943128134515,0.286323802911945,0.258127235514773,147305.71875,677.78380695101
"E02000718","Newham 005",2003,59.3547846641384,8.51100057145826,0.368278589457184,0.153140690610435,0.457055198331279,147305.71875,572.614785183646
"E02000719","Newham 006",2003,71.2534936879838,10.2171801132526,0.370174664977103,0.23397757484716,0.378710353589452,147305.71875,687.405475609123
"E02000720","Newham 007",2003,64.8965303392384,9.30564250090914,0.557846231469202,0.26147724227375,0.166456742878616,147305.71875,626.077796249156
"E02000721","Newham 008",2003,83.819987401943,12.0191146293314,0.467230845894448,0.286558133835179,0.223427287030945,147305.71875,808.638500701335
"E02000722","Newham 009",2003,71.3402189724141,10.2296158241987,0.380008708416746,0.26042126181023,0.340416152120319,147305.71875,688.242142448958
"E02000723","Newham 010",2003,91.9288014961816,13.1818536027846,0.553041305984165,0.272654262210645,0.154736279022622,147305.71875,886.866850225986
"E02000724","Newham 011",2003,81.651855291184,11.7082218556808,0.567885542348508,0.26772389517502,0.14355010617719,147305.71875,787.721829705439
"E02000725","Newham 012",2003,76.9773624603876,11.0379370356902,0.331427760653214,0.253769060415545,0.397607452662346,147305.71875,742.625487038288
"E02000726","Newham 013",2003,77.1161229154761,11.0578341732038,0.371342237382712,0.192558160169372,0.417129491562185,147305.71875,743.964153982025
"E02000727","Newham 014",2003,72.025348719414,10.3278579406722,0.477598206038702,0.286093019650383,0.214123399841731,147305.71875,694.851810483661
"E02000728","Newham 015",2003,71.3488915008572,10.2308593952933,0.579950689000059,0.283419405562213,0.122882181835423,147305.71875,688.325809132942
"E02000729","Newham 016",2003,61.4015013766949,8.80448334978441,0.483632773502412,0.258472073172928,0.241627717580316,147305.71875,592.360122603772
"E02000730","Newham 017",2003,77.9833757597797,11.182191282664,0.512539191577315,0.281479005226269,0.184736954777043,147305.71875,752.330822380383
"E02000731","Newham 018",2003,87.3583790067016,12.5264916359291,0.517389918749221,0.305228381373979,0.153737757013957,147305.71875,842.774507766637
"E02000732","Newham 019",2003,65.6163502000104,9.40885890176113,0.357140762695401,0.195964457191805,0.426164854046824,147305.71875,633.022131019793
"E02000733","Newham 020",2003,84.5918424333732,12.129792456751,0.33810106716634,0.151474414551139,0.495082556441943,147305.71875,816.084835575874
"E02000734","Newham 021",2003,66.2754623616811,9.50337030495091,0.298530604458116,0.152246315699028,0.527617498302928,147305.71875,639.380799002546
"E02000735","Newham 022",2003,65.755110655099,9.42875603927477,0.38936787502005,0.206956510007983,0.383368051331133,147305.71875,634.360797963531
"E02000736","Newham 023",2003,74.3322412852616,10.6586478518365,0.463192352236031,0.18430283725552,0.33531277990159,147305.71875,717.107148423295
"E02000737","Newham 024",2003,81.8166333316017,11.7318497064783,0.553306239281093,0.139384078119812,0.289033620168827,147305.71875,789.311496701127
"E02000738","Newham 025",2003,73.4302983271858,10.5293164579978,0.706371868841872,0.184749511895331,0.0955626984802032,147305.71875,708.405813289002
"E02000739","Newham 026",2003,59.7884110862902,8.57317912618837,0.400848776398306,0.189791121903219,0.390370214287755,147305.71875,576.798119382825
"E02000740","Newham 027",2003,58.7910703153411,8.43016845030911,0.272655412069338,0.135000651331098,0.573742149922201,147305.71875,567.176450724713
"E02000741","Newham 028",2003,71.6437574679204,10.2731408125097,0.569541844247555,0.168727163443935,0.249130487963678,147305.71875,691.170476388384
"E02000742","Newham 029",2003,69.4235901865032,9.95478661229155,0.533484595716944,0.156769596383294,0.296584332523812,147305.71875,669.751805288586
"E02000743","Newham 030",2003,68.2181087329212,9.78193023014183,0.285556930326493,0.121018672464552,0.573748842722392,147305.71875,658.122136214868
"E02000744","Newham 031",2003,69.6317308691361,9.984632318562,0.361077080239843,0.290249108678852,0.332572170598986,147305.71875,671.759805704192
"E02000745","Newham 032",2003,70.6030540547561,10.1239122811575,0.453185418566857,0.162198006739169,0.366885108600506,147305.71875,681.130474310354
"E02000746","Newham 033",2003,64.0206049664918,9.1800418203543,0.255831216695893,0.119566636011966,0.603603992696577,147305.71875,617.627461166814
"E02000747","Newham 034",2003,92.3277378045613,13.2390578731363,0.272182611432449,0.152186269229981,0.55797516985627,147305.71875,890.715517689231
"E02000748","Newham 035",2003,54.1165774845446,7.75988363031846,0.484508312590468,0.227671717801093,0.26682876139701,147305.71875,522.080108057561
"E02000749","Newham 036",2003,70.9673002493636,10.1761422671308,0.291145287620018,0.110442174348126,0.578136973959632,147305.71875,684.644475037664
"E02000750","Newham 037",2003,92.6139312431815,13.2800957192581,0.153456877487837,0.0942980981866431,0.736337019018134,147305.71875,893.476518260689
"E02000751","Redbridge 001",2003,97.9549198838585,9.67594364985482,0.861916770260696,0.0844548343517725,0.0415554061241728,190480.645962733,406.240197870739
"E02000752","Redbridge 002",2003,64.0532315302721,6.32714987274617,0.620231460091571,0.0539979017159076,0.290385976772031,190480.645962733,265.642578054988
"E02000753","Redbridge 003",2003,57.690203247661,5.69861275405958,0.700930079255365,0.0721906314609179,0.20620211992331,190480.645962733,239.253726207119
"E02000754","Redbridge 004",2003,60.5286589955909,5.97899415707782,0.75531502792592,0.0809083077400962,0.149328979507262,190480.645962733,251.025414919167
"E02000755","Redbridge 005",2003,49.0432519625766,4.84447073161989,0.762389748835093,0.0909414343413878,0.126814266052364,190480.645962733,203.392952647238
"E02000756","Redbridge 006",2003,118.707602968061,11.7258845037101,0.770229262083778,0.115209768579065,0.0967730084715325,190480.645962733,492.306054414453
"E02000757","Redbridge 007",2003,108.237272825035,10.6916299243646,0.739739868422337,0.156402875843028,0.0882175745122333,190480.645962733,448.883335125641
"E02000758","Redbridge 008",2003,55.9514141305517,5.52685593432986,0.810146890984072,0.054882593876972,0.118166427338972,190480.645962733,232.042592393447
"E02000759","Redbridge 009",2003,113.199870953866,11.1818331720257,0.698753067763017,0.126039736215577,0.164174894418394,190480.645962733,469.464300820877
"E02000760","Redbridge 010",2003,65.3878696634047,6.45898483707926,0.698466921766866,0.108778427275507,0.174396833909415,190480.645962733,271.177610495752
"E02000762","Redbridge 012",2003,59.1188299817185,5.83973187081048,0.877154767794623,0.0715993712951129,0.0369703198669652,190480.645962733,245.178549664838
"E02000763","Redbridge 013",2003,65.1153027207227,6.43206079506757,0.755584778633847,0.104714472786981,0.121733338821797,190480.645962733,270.047216546582
"E02000764","Redbridge 014",2003,111.517474997312,11.0156468437466,0.711260183843413,0.157922663257927,0.11365195248248,190480.645962733,462.487041617378
"E02000765","Redbridge 015",2003,59.3913969244005,5.86665591282217,0.780066434430506,0.141364856321304,0.061069318211303,190480.645962733,246.308943614009
"E02000767","Redbridge 017",2003,71.581718464351,7.07081048141377,0.791303802716583,0.111693619384667,0.0840907956935754,190480.645962733,296.864838513102
"E02000768","Redbridge 018",2003,53.1975481234541,5.25483026848765,0.79040393037986,0.0879715892628332,0.10838000383609,190480.645962733,220.621715596659
"E02000769","Redbridge 019",2003,133.999548338531,13.2364161020898,0.819162626924176,0.114189000166732,0.0552332312550989,190480.645962733,555.725052873069
"E02000770","Redbridge 020",2003,71.0741800193569,7.02067605835753,0.73961390812128,0.190051459217963,0.0539962652379268,190480.645962733,294.759967021544
"E02000772","Redbridge 022",2003,74.6833422948704,7.37718751120192,0.73154230569191,0.199041997225213,0.0543768929606655,190480.645962733,309.727942072624
"E02000773","Redbridge 023",2003,86.4507151306592,8.53956339391332,0.827761032798939,0.122936378719142,0.0382519042916645,190480.645962733,358.529777395419
"E02000774","Redbridge 024",2003,67.8409721475427,6.70130121518443,0.702617849642371,0.241309856043215,0.0382522681994232,190480.645962733,281.351156038284
"E02000776","Redbridge 026",2003,59.8895365093021,5.91586192063663,0.68036515623687,0.248116575082857,0.053282989816429,190480.645962733,248.374836003871
"E02000777","Redbridge 027",2003,55.2934939240779,5.4618668674051,0.76880255311525,0.085475077173847,0.132899143301069,190480.645962733,229.314055274761
"E02000779","Redbridge 029",2003,72.8505645768362,7.19614653905438,0.499213069422079,0.391164576559289,0.0857081804420626,190480.645962733,302.127017241997
"E02000780","Redbridge 030",2003,137.843682116357,13.6161379359788,0.638547518099688,0.24806870707749,0.0907475656906894,190480.645962733,571.667505466538
"E02000781","Redbridge 031",2003,128.501215184428,12.6932931856472,0.810329742578236,0.111815595726572,0.0679503828260528,190480.645962733,532.922278381188
"E02000782","Redbridge 032",2003,87.3060113990752,8.62404918091551,0.588536694808399,0.282954694098508,0.117888525348348,190480.645962733,362.076875649711
"E02000783","Redbridge 033",2003,68.1887299709646,6.73565257913037,0.571524171673164,0.194318073387429,0.20839908455156,190480.645962733,282.793382801018
"E02000784","Richmond upon Thames 001",2003,184.510669019734,1.76248997272581,0.615296567915648,0.206070096962727,0.153295030383604,291086.504347826,176.083763837638
"E02000785","Richmond upon Thames 002",2003,173.689769506391,1.65912615647896,0.673602830204553,0.245209142345844,0.0620160917879746,291086.504347826,165.757072570726
"E02000786","Richmond upon Thames 003",2003,195.618214877801,1.86859190331034,0.628805322297317,0.196368351648454,0.15343327151406,291086.504347826,186.684009840098
"E02000787","Richmond upon Thames 004",2003,192.912989999465,1.84275094924862,0.578292868258483,0.193454865104157,0.205622949758498,291086.504347826,184.10233702337
"E02000788","Richmond upon Thames 005",2003,155.720626771485,1.48748061393657,0.720366174009206,0.182311178432856,0.0807654383657104,291086.504347826,148.608610086101
"E02000789","Richmond upon Thames 006",2003,111.003796994492,1.06033477726082,0.528987279334503,0.243793253416617,0.204250110235876,291086.504347826,105.934071340713
"E02000790","Richmond upon Thames 007",2003,110.950050804856,1.0598213808225,0.742016090878318,0.217811148909062,0.0277609998659176,291086.504347826,105.882779827798
"E02000791","Richmond upon Thames 008",2003,109.946788598321,1.05023798064068,0.555855614470143,0.345553779327235,0.0708497213696677,291086.504347826,104.925338253383
"E02000792","Richmond upon Thames 009",2003,125.210706454891,1.19604256912134,0.627727918159222,0.2919348032156,0.0621178998072504,291086.504347826,119.492127921279
"E02000793","Richmond upon Thames 010",2003,145.508850740681,1.38993529065725,0.75982687315653,0.119435712976198,0.104003805288256,291086.504347826,138.863222632226
"E02000794","Richmond upon Thames 011",2003,118.402855767688,1.1310123536018,0.800251612109275,0.160562539384199,0.0289427831097242,291086.504347826,112.99520295203
"E02000795","Richmond upon Thames 012",2003,123.580405369271,1.18046954382587,0.78927478006747,0.110826642378582,0.0760974232868109,291086.504347826,117.936285362854
"E02000796","Richmond upon Thames 013",2003,184.761484571367,1.76488582277127,0.741082935236396,0.0689290391585691,0.17131852652836,291086.504347826,176.323124231242
"E02000797","Richmond upon Thames 014",2003,125.031552489438,1.1943312476603,0.696235155115806,0.242985950510403,0.0484541938429608,291086.504347826,119.321156211562
"E02000798","Richmond upon Thames 015",2003,188.6132948286,1.80167923418365,0.761696217718369,0.114870489413919,0.111188553485371,291086.504347826,179.99901599016
"E02000799","Richmond upon Thames 016",2003,114.927268837906,1.09781271725761,0.743748188903442,0.164599586079916,0.0761487904571425,291086.504347826,109.678351783518
"E02000800","Richmond upon Thames 017",2003,92.8734156906786,0.887149045403497,0.638710508784614,0.0921358954482596,0.243994711484596,291086.504347826,88.6317343173432
"E02000801","Richmond upon Thames 018",2003,118.384940371143,1.13084122145569,0.757047792992192,0.184262217626282,0.0445894654591888,291086.504347826,112.978105781058
"E02000802","Richmond upon Thames 019",2003,120.875180490935,1.15462858976416,0.758691914772137,0.136952045257633,0.0904678168062129,291086.504347826,115.354612546125
"E02000803","Richmond upon Thames 020",2003,168.171827370448,1.6064174554789,0.692058106746684,0.0839587464542424,0.201835783899877,291086.504347826,160.491143911439
"E02000804","Richmond upon Thames 021",2003,127.306807850687,1.21606503021552,0.686691133573267,0.188041237541588,0.106108328928482,291086.504347826,121.492496924969
"E02000805","Richmond upon Thames 022",2003,183.113268089203,1.7491416653297,0.686848503801264,0.166271807338532,0.127500745660621,291086.504347826,174.750184501845
"E02000806","Richmond upon Thames 023",2003,178.885234504519,1.70875447884914,0.737006882672716,0.116984959204212,0.126958775662367,291086.504347826,170.715252152522
"E02000807","Southwark 001",2003,102.945404342261,10.7270841499499,0.507363471129336,0.233221163804671,0.245314226972646,194926.058823529,544.284175619097
"E02000808","Southwark 002",2003,112.716115761249,11.7452087011721,0.241826459017847,0.185196000486213,0.546016055522722,194926.058823529,595.943049017805
"E02000809","Southwark 003",2003,145.025096866621,15.1118588331605,0.215158376261155,0.150020478445715,0.623344851257261,194926.058823529,766.764342677161
"E02000810","Southwark 004",2003,113.236229677088,11.7994054453436,0.178158224809662,0.0842643485006317,0.721365108445829,194926.058823529,598.69295102382
"E02000812","Southwark 006",2003,127.427909380713,13.2782023220238,0.196993055072593,0.138068084023307,0.647477635186239,194926.058823529,673.725991473656
"E02000813","Southwark 007",2003,106.388063118533,11.0858149804185,0.219821786858472,0.140286771619476,0.623639088267661,194926.058823529,562.485907944624
"E02000814","Southwark 008",2003,107.143466662967,11.1645292993343,0.434408835666051,0.273839314930708,0.27738261399453,194926.058823529,566.479813239074
"E02000815","Southwark 009",2003,80.4566693145277,8.38372016386676,0.246805658815751,0.282164894209023,0.44936004526719,194926.058823529,425.383650787594
"E02000816","Southwark 010",2003,111.98547954614,11.6690751795978,0.330412554463846,0.146164581871625,0.513157434991696,194926.058823529,592.080091437927
"E02000817","Southwark 011",2003,80.4195183205392,8.3798489678545,0.143519528422626,0.0679835623998476,0.773505162115708,194926.058823529,425.187229215736
"E02000818","Southwark 012",2003,93.2985295699018,9.72186358543515,0.233564116647318,0.162812729853301,0.590879287554487,194926.058823529,493.280040793248
"E02000819","Southwark 013",2003,102.970171671587,10.7296649472914,0.201470322465454,0.139813974166521,0.647291621096888,194926.058823529,544.415123333669
"E02000820","Southwark 014",2003,105.298300628202,10.9722598973925,0.247748452670564,0.129579933743174,0.611197638742146,194926.058823529,556.72420850345
"E02000821","Southwark 015",2003,103.849411862649,10.8212832529147,0.114922209710587,0.113485712804421,0.758191964036253,194926.058823529,549.06376720098
"E02000822","Southwark 016",2003,100.443904080365,10.4664236184583,0.103716365068679,0.114467938850188,0.771956106617656,194926.058823529,531.05845644731
"E02000823","Southwark 017",2003,95.7628788378087,9.97865292091452,0.26248469585336,0.131932560715621,0.593894426531973,194926.058823529,506.309338393176
"E02000824","Southwark 018",2003,118.486903494136,12.3465344817419,0.12643539185351,0.0623176999987795,0.798943055840614,194926.058823529,626.453866513114
"E02000825","Southwark 019",2003,119.489980331827,12.4510567740727,0.100997673360752,0.070127956295123,0.816575853927948,194926.058823529,631.757248953286
"E02000826","Southwark 020",2003,110.066011523399,11.4690633856315,0.220550183761553,0.120874638149029,0.641657914659357,194926.058823529,581.931643558587
"E02000827","Southwark 021",2003,128.282382242449,13.3672398303056,0.149158440944212,0.128894789097714,0.710355803322904,194926.058823529,678.243687626395
"E02000828","Southwark 022",2003,103.81226086866,10.8174120569024,0.230977973977991,0.105003456574844,0.651328183540826,194926.058823529,548.867345629121
"E02000829","Southwark 023",2003,128.653892182335,13.4059517904282,0.294877136477403,0.121055248678529,0.575943285989989,194926.058823529,680.207903344977
"E02000830","Southwark 024",2003,109.843105559468,11.445836209558,0.441551760886368,0.187965439301228,0.356420383204554,194926.058823529,580.753114127437
"E02000831","Southwark 025",2003,116.134007208195,12.1013587342993,0.445870629358874,0.182170350591992,0.355678086186449,194926.058823529,614.013833628761
"E02000832","Southwark 026",2003,123.341300041973,12.8523707606761,0.312437189522786,0.119152124513225,0.551605832196056,194926.058823529,652.119618569253
"E02000833","Southwark 027",2003,96.0353194603913,10.007041691671,0.323150427318957,0.102936874973386,0.552628257654244,194926.058823529,507.74976325347
"E02000834","Southwark 028",2003,113.917331233545,11.8703773722349,0.509506516489421,0.240593750521622,0.239602270274098,194926.058823529,602.294013174554
"E02000835","Southwark 029",2003,89.6081975003729,9.33732478155146,0.536699436755927,0.155053464668828,0.298602981668658,194926.058823529,473.768831322
"E02000836","Southwark 030",2003,102.041396821873,10.6328850469851,0.592925017206959,0.195346610179122,0.201474745221115,194926.058823529,539.504584037213
"E02000837","Southwark 031",2003,112.50559346198,11.7232719237694,0.718148888301201,0.13705535944092,0.131321511903671,194926.058823529,594.829993443942
"E02000838","Southwark 032",2003,113.682041604951,11.8458597974907,0.550069656709692,0.175679536569443,0.260886285037276,194926.058823529,601.050009886119
"E02000839","Southwark 033",2003,99.5151292306518,10.369643718152,0.551275767896613,0.14341982450477,0.290081318117284,194926.058823529,526.147917150855
"E02000840","Sutton 001",2003,101.629353233831,12.161144594154,0.444008145345248,0.0554136779535394,0.486639248047349,187048.925,184.393892061889
"E02000841","Sutton 002",2003,108.470149253731,12.9797261052034,0.490175832401291,0.0578631785701628,0.444212396313177,187048.925,196.805670379603
"E02000842","Sutton 003",2003,95.3482587064677,11.4095379340086,0.889994801040699,0.065853320231511,0.0345860285191674,187048.925,172.997622879261
"E02000843","Sutton 004",2003,93.2213930348259,11.1550335005732,0.712994352770627,0.107917780223801,0.170723018318186,187048.925,169.138688165936
"E02000844","Sutton 005",2003,96.7537313432836,11.5777192262788,0.697431578121197,0.0660632696260233,0.229533614933718,187048.925,175.54767915181
"E02000845","Sutton 006",2003,110.286069651741,13.1970222881365,0.839237826047934,0.101928435707377,0.0497220276412086,187048.925,200.100433351214
"E02000846","Sutton 007",2003,87.7238805970149,10.4971916316935,0.845265993706253,0.0690161324281324,0.076388564354215,187048.925,159.164131772428
"E02000847","Sutton 008",2003,109.427860696517,13.0943275167503,0.890928441324172,0.0560787393129483,0.0468084161207192,187048.925,198.543319344083
