"MSOA11CD","MSOA11NM","Year","MSOA_crime","MSOA_percent_green","PTAL"
"E02000294","Enfield 018",2009,58.190579571421,0.136783769346832,4
"E02000294","Enfield 018",2011,58.190579571421,0.136783769346832,4
"E02000294","Enfield 018",2013,55.6460656373959,0.136783769346832,4
"E02000294","Enfield 018",2015,57.046194116829,0.136783769346832,4
"E02000294","Enfield 018",2017,62.5020453134392,0.136783769346832,4
"E02000294","Enfield 018",2019,62.5020453134392,0.136783769346832,4
"E02000294","Enfield 018",2021,62.5020453134392,0.136783769346832,4
"E02000295","Enfield 019",2001,54.8809453013942,0.129004086553708,6
"E02000295","Enfield 019",2003,54.8809453013942,0.129004086553708,6
"E02000295","Enfield 019",2005,54.8809453013942,0.129004086553708,6
"E02000295","Enfield 019",2007,54.8809453013942,0.129004086553708,6
"E02000295","Enfield 019",2009,54.8809453013942,0.129004086553708,6
"E02000295","Enfield 019",2011,54.8809453013942,0.129004086553708,6
"E02000295","Enfield 019",2013,52.4811525675812,0.129004086553708,6
"E02000295","Enfield 019",2015,53.8016476556286,0.129004086553708,6
"E02000295","Enfield 019",2017,58.9471930909719,0.129004086553708,6
"E02000295","Enfield 019",2019,58.9471930909719,0.129004086553708,6
"E02000295","Enfield 019",2021,58.9471930909719,0.129004086553708,6
"E02000296","Enfield 020",2001,62.4898272568419,0.146889654321663,10
"E02000296","Enfield 020",2003,62.4898272568419,0.146889654321663,10
"E02000296","Enfield 020",2005,62.4898272568419,0.146889654321663,10
"E02000296","Enfield 020",2007,62.4898272568419,0.146889654321663,10
"E02000296","Enfield 020",2009,62.4898272568419,0.146889654321663,10
"E02000296","Enfield 020",2011,62.4898272568419,0.146889654321663,10
"E02000296","Enfield 020",2013,59.7573190508582,0.146889654321663,10
"E02000296","Enfield 020",2015,61.2608920941507,0.146889654321663,10
"E02000296","Enfield 020",2017,67.1198335469808,0.146889654321663,10
"E02000296","Enfield 020",2019,67.1198335469808,0.146889654321663,10
"E02000296","Enfield 020",2021,67.1198335469808,0.146889654321663,10
"E02000297","Enfield 021",2001,60.9365929558591,0.143238595268256,7
"E02000297","Enfield 021",2003,60.9365929558591,0.143238595268256,7
"E02000297","Enfield 021",2005,60.9365929558591,0.143238595268256,7
"E02000297","Enfield 021",2007,60.9365929558591,0.143238595268256,7
"E02000297","Enfield 021",2009,60.9365929558591,0.143238595268256,7
"E02000297","Enfield 021",2011,60.9365929558591,0.143238595268256,7
"E02000297","Enfield 021",2013,58.2720034121531,0.143238595268256,7
"E02000297","Enfield 021",2015,59.7382039529537,0.143238595268256,7
"E02000297","Enfield 021",2017,65.4515167613873,0.143238595268256,7
"E02000297","Enfield 021",2019,65.4515167613873,0.143238595268256,7
"E02000297","Enfield 021",2021,65.4515167613873,0.143238595268256,7
"E02000298","Enfield 022",2001,52.2725602727395,0.122872772193978,7
"E02000298","Enfield 022",2003,52.2725602727395,0.122872772193978,7
"E02000298","Enfield 022",2005,52.2725602727395,0.122872772193978,7
"E02000298","Enfield 022",2007,52.2725602727395,0.122872772193978,7
"E02000298","Enfield 022",2009,52.2725602727395,0.122872772193978,7
"E02000298","Enfield 022",2011,52.2725602727395,0.122872772193978,7
"E02000298","Enfield 022",2013,49.9868250392915,0.122872772193978,7
"E02000298","Enfield 022",2015,51.244559553534,0.122872772193978,7
"E02000298","Enfield 022",2017,56.1455471809878,0.122872772193978,7
"E02000298","Enfield 022",2019,56.1455471809878,0.122872772193978,7
"E02000298","Enfield 022",2021,56.1455471809878,0.122872772193978,7
"E02000299","Enfield 023",2001,61.0283451930479,0.143454269642719,9
"E02000299","Enfield 023",2003,61.0283451930479,0.143454269642719,9
"E02000299","Enfield 023",2005,61.0283451930479,0.143454269642719,9
"E02000299","Enfield 023",2007,61.0283451930479,0.143454269642719,9
"E02000299","Enfield 023",2009,61.0283451930479,0.143454269642719,9
"E02000299","Enfield 023",2011,61.0283451930479,0.143454269642719,9
"E02000299","Enfield 023",2013,58.3597435764648,0.143454269642719,9
